song_id	line_id_1	line_id_2	rhyme_type	rhyme_lang	long_binary	transcr1	last_word_1	last_syll_1\last_vowel_1	transcr2	last_word_2	last_syll_2\last_vowel_2
1	8-3	8-1	exact_perfect rhyme	en_ko	False	segʲe i k͈ɨkk͈ɐɟi		mi	i	sˈeɪ juː lˈʌv mˌiː		ɟi	i
1	8-3	8-2	exact_perfect rhyme	en_ko	False	segʲe i k͈ɨkk͈ɐɟi		mi	i	sˈeɪ juː lˈʌv mˌiː		ɟi	i
1	8-3	8-4	rhyme_additive/subtractive rhyme	ko_en	False	segʲe i k͈ɨkk͈ɐɟi		ɟi	i	ˈɔːl ɔːɹ nˈʌθɪŋ		θɪŋ	ɪ
1	8-4	8-1	rhyme_additive/subtractive rhyme	en_en	False	ˈɔːl ɔːɹ nˈʌθɪŋ		mi	i	sˈeɪ juː lˈʌv mˌiː		θɪŋ	ɪ
1	8-4	8-2	rhyme_additive/subtractive rhyme	en_en	False	ˈɔːl ɔːɹ nˈʌθɪŋ		mi	i	sˈeɪ juː lˈʌv mˌiː		θɪŋ	ɪ
1	8-4	8-3	rhyme_additive/subtractive rhyme	ko_en	False	ˈɔːl ɔːɹ nˈʌθɪŋ		ɟi	i	segʲe i k͈ɨkk͈ɐɟi		θɪŋ	ɪ
1	8-5	8-6	last_word_repetition	en_en	False	aɪ wˈɔnt ˈɔːl ʌv juː	you			aɪ nˈoʊ ˈaɪ lˈʌv juː	you		
1	8-6	8-5	last_word_repetition	en_en	False	aɪ nˈoʊ ˈaɪ lˈʌv juː	you			aɪ wˈɔnt ˈɔːl ʌv juː	you		
1	9-1	9-2	full_repetition	en_en	False	sˈeɪ juː lˈʌv mˌiː				sˈeɪ juː lˈʌv mˌiː			
1	9-1	9-3	exact_perfect rhyme	en_ko	False	sˈeɪ juː lˈʌv mˌiː		mi	i	segʲe i k͈ɨkk͈ɐɟi		ɟi	i
1	9-1	9-4	rhyme_additive/subtractive rhyme	en_en	False	sˈeɪ juː lˈʌv mˌiː		mi	i	ˈɔːl ɔːɹ nˈʌθɪŋ		θɪŋ	ɪ
1	9-2	9-1	full_repetition	en_en	False	sˈeɪ juː lˈʌv mˌiː				sˈeɪ juː lˈʌv mˌiː			
1	9-2	9-3	exact_perfect rhyme	en_ko	False	sˈeɪ juː lˈʌv mˌiː		mi	i	segʲe i k͈ɨkk͈ɐɟi		ɟi	i
1	9-2	9-4	rhyme_additive/subtractive rhyme	en_en	False	sˈeɪ juː lˈʌv mˌiː		mi	i	ˈɔːl ɔːɹ nˈʌθɪŋ		θɪŋ	ɪ
1	9-3	9-1	exact_perfect rhyme	en_ko	False	segʲe i k͈ɨkk͈ɐɟi		mi	i	sˈeɪ juː lˈʌv mˌiː		ɟi	i
1	9-3	9-2	exact_perfect rhyme	en_ko	False	segʲe i k͈ɨkk͈ɐɟi		mi	i	sˈeɪ juː lˈʌv mˌiː		ɟi	i
1	9-3	9-4	rhyme_additive/subtractive rhyme	ko_en	False	segʲe i k͈ɨkk͈ɐɟi		ɟi	i	ˈɔːl ɔːɹ nˈʌθɪŋ		θɪŋ	ɪ
1	9-4	9-1	rhyme_additive/subtractive rhyme	en_en	False	ˈɔːl ɔːɹ nˈʌθɪŋ		mi	i	sˈeɪ juː lˈʌv mˌiː		θɪŋ	ɪ
1	9-4	9-2	rhyme_additive/subtractive rhyme	en_en	False	ˈɔːl ɔːɹ nˈʌθɪŋ		mi	i	sˈeɪ juː lˈʌv mˌiː		θɪŋ	ɪ
